         ,BHK,Rent,Size,Floor,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom,Point of Contact,Unnamed: 14,Bathroom_Type,Latitude,Longitude,Neighborhood_Livability_Score,Cluster_ID
Posted On,2,25000,1065,15 out of 15,Super Area,"Gaurav Excellency, Mira Road",Mumbai,Furnished,Bachelors/Family,2,Contact Owner,,Common,19.16882885,72.86784889,6.8,0
Posted On,2,90000,854,15 out of 20,Carpet Area,"Kanakia Paris, Bandra Kurla Complex",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,,Attached,19.11926684,72.97476976,3.9,3
Posted On,3,120000,1200,5 out of 14,Carpet Area,"Salvation CHS, Dadar West",Mumbai,Furnished,Bachelors/Family,3,Contact Agent,,Common,19.09824854,72.8988341,8.2,0
Posted On,1,55000,500,8 out of 18,Carpet Area,Hiranandani Gardens,Mumbai,Unfurnished,Bachelors,1,Contact Agent,,Attached,19.10427176,72.85465486,2.7,3
Posted On,3,70000,906,7 out of 10,Carpet Area,"Sanjona Gulmarg Towers, Chembur East",Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Agent,,Common,19.00248511,72.78032787,6.4,0
Posted On,3,300000,1800,11 out of 11,Carpet Area,Bandra West,Mumbai,Furnished,Bachelors/Family,4,Contact Agent,,Attached,19.11281653,72.87364056,6.3,0
Posted On,2,25000,500,1 out of 3,Carpet Area,New Devchhaya Building,Mumbai,Furnished,Bachelors/Family,1,Contact Owner,,Common,19.06754284,72.78572985,2.3,3
Posted On,1,35000,450,2 out of 7,Super Area,Goregaon West,Mumbai,Unfurnished,Bachelors/Family,1,Contact Owner,,Common,19.09759223,72.83099224,3.2,3
Posted On,3,120000,1130,3 out of 7,Carpet Area,Bandra West,Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Agent,,Common,19.17549755,72.82365604,6.1,0
Posted On,1,27000,495,5 out of 7,Super Area,Andheri East,Mumbai,Furnished,Bachelors/Family,2,Contact Owner,,Attached,19.13945289,72.82246706,8.6,0
Posted On,1,25000,407,5 out of 23,Super Area,Devi Pada,Mumbai,Unfurnished,Bachelors/Family,2,Contact Owner,,Attached,19.01579553,72.90699729,1.6,3
Posted On,3,150000,1092,60 out of 77,Carpet Area,"Lodha The Park, Worli",Mumbai,Semi-Furnished,Family,3,Contact Agent,,Attached,19.00502544,72.92649051,2.3,3
Posted On,2,32000,610,11 out of 18,Carpet Area,"The Windsor, Kandivali East",Mumbai,Unfurnished,Family,2,Contact Agent,,Attached,19.01281683,72.80342255,1.6,3
Posted On,1,40000,500,13 out of 14,Super Area,"Manavsthal, Andheri East",Mumbai,Furnished,Bachelors/Family,2,Contact Owner,,Common,19.07944398,72.86712866,4.5,3
Posted On,2,52000,750,4 out of 20,Carpet Area,"vanamali chs ghatla, Ghatla",Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,,Common,19.00362422,72.77783218,5.2,3
Posted On,2,80000,750,6 out of 16,Carpet Area,"lokhandwala residency, Worli",Mumbai,Furnished,Bachelors,2,Contact Agent,,Attached,19.05990374,72.78143903,1.5,3
Posted On,2,55000,850,6 out of 10,Carpet Area,"Adityavardhan Apartment, Raheja Vihar",Mumbai,Furnished,Bachelors/Family,2,Contact Agent,,En-suite,19.0727021,72.7780629,2.7,3
Posted On,1,30000,350,5 out of 16,Carpet Area,Prabhadevi,Mumbai,Unfurnished,Bachelors/Family,1,Contact Agent,,Attached,19.11308368,72.93297716,6.3,0
Posted On,1,20000,300,2 out of 12,Carpet Area,"Sundar Nagar, Kalina",Mumbai,Semi-Furnished,Bachelors/Family,1,Contact Agent,,Attached,19.04370818,72.91999284,9.2,0
Posted On,1,85000,695,2 out of 7,Carpet Area,Union Park,Mumbai,Furnished,Bachelors/Family,2,Contact Agent,,Standard,19.16882918,72.87536439,3.3,3
Posted On,1,40000,415,15 out of 22,Carpet Area,"Kanakia Rainforest, Andheri East",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,,Attached,19.02234968,72.97322054,6.9,0
Posted On,1,21000,450,3 out of 13,Carpet Area,Bhandup Village,Mumbai,Unfurnished,Bachelors,2,Contact Agent,,Attached,19.12397062,72.9114284,6.9,0
Posted On,3,43000,850,8 out of 14,Carpet Area,"Aspire, Kandivali East",Mumbai,Unfurnished,Family,3,Contact Agent,,Common,19.10498996,72.96213895,6.6,0
Posted On,2,58000,805,30 out of 58,Carpet Area,"Auris Serenity, Link Road",Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Agent,,Attached,19.11332761,72.86163376,4.5,3
Posted On,2,130000,700,7 out of 10,Carpet Area,Bandra West,Mumbai,Furnished,Bachelors/Family,2,Contact Agent,,Attached,19.16869937,72.9028042,2.4,3
Posted On,3,260000,1800,10 out of 11,Carpet Area,JVPD Scheme,Mumbai,Furnished,Family,4,Contact Agent,,Attached,19.06170341,72.92755436,8.6,0
Posted On,2,46000,669,15 out of 43,Carpet Area,"Tulip at Runwal Forests, Kanjurmarg West",Mumbai,Unfurnished,Bachelors,2,Contact Agent,,En-suite,18.98520612,72.92050047,6.4,0
Posted On,1,6500,325,7 out of 16,Carpet Area,"Unicorn Global Arena, Naigaon East",Mumbai,Unfurnished,Family,1,Contact Agent,,Common,19.15798047,72.8029562,3.3,3
Posted On,1,21000,600,5 out of 6,Super Area,Sher E Punjab Society,Mumbai,Furnished,Bachelors/Family,1,Contact Owner,,Attached,18.97964207,72.89340714,4.3,3
Posted On,2,46000,725,Upper Basement out of 16,Carpet Area,Chembur,Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,,Common,18.98734316,72.79180777,8.9,0
Posted On,2,60000,750,5 out of 9,Carpet Area,"Green Woods Chkala, Andheri East",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,,Attached,19.00274335,72.79235559,5.5,0
Posted On,3,65000,1050,13 out of 21,Carpet Area,"Hillcrest, Andheri East",Mumbai,Semi-Furnished,Bachelors,3,Contact Agent,,Common,19.02713436,72.94572546,9.0,0
Posted On,2,15000,600,18 out of 28,Carpet Area,Shilphata,Mumbai,Unfurnished,Bachelors/Family,2,Contact Owner,,Attached,19.12416118,72.83988241,1.3,3
Posted On,2,130000,1000,10 out of 13,Carpet Area,Bandra West,Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,,Attached,18.98755457,72.81406235,6.4,0
Posted On,3,90000,1110,9 out of 55,Carpet Area,"Omkar Alta Monte, Kurar Village",Mumbai,Furnished,Bachelors/Family,3,Contact Agent,,Attached,19.05546529,72.81995277,3.7,3
Posted On,2,62000,650,11 out of 25,Carpet Area,Jacob Circle,Mumbai,Unfurnished,Family,2,Contact Agent,,Attached,19.04971972,72.9018777,5.4,3
Posted On,3,160000,1100,8 out of 10,Carpet Area,Santacruz West,Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Agent,,Common,19.07809905,72.85589711,1.5,3
Posted On,3,80000,1100,15 out of 28,Carpet Area,"Godrej Central, Chembur",Mumbai,Unfurnished,Bachelors/Family,3,Contact Agent,,Attached,19.03879983,72.88747896,5.8,0
Posted On,3,80000,1110,49 out of 55,Carpet Area,"Omkar Alta Monte, Kurar Village",Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Agent,,Attached,19.09706902,72.80688368,9.9,0
Posted On,3,55000,999,14 out of 23,Carpet Area,"Orchid Residency, Link Road",Mumbai,Semi-Furnished,Family,2,Contact Agent,,Attached,19.11046165,72.91363834,7.6,0
Posted On,3,100000,1000,2 out of 4,Carpet Area,Santacruz West,Mumbai,Furnished,Bachelors/Family,3,Contact Agent,,Attached,18.98239351,72.94907133,8.7,0
Posted On,4,200000,2200,11 out of 20,Carpet Area,Seven Bungalows,Mumbai,Semi-Furnished,Bachelors/Family,5,Contact Agent,,Common,19.09023975,72.93201794,5.9,0
Posted On,3,100000,1256,10 out of 22,Carpet Area,"Satyam Springs, Deonar",Mumbai,Furnished,Family,3,Contact Agent,,Attached,19.15954714,72.84182589,9.7,0
Posted On,2,79500,750,17 out of 20,Carpet Area,"Hiranandani Castle Rock, Hiranandani Gardens",Mumbai,Semi-Furnished,Family,2,Contact Agent,,Attached,19.11538059,72.77939282,1.1,3
Posted On,3,84500,889,7 out of 27,Carpet Area,"Oberoi Splendor, JVLR-Jogeshwari Vikhroli Link Road",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,,Attached,19.08215789,72.83762341,7.4,0
Posted On,2,100000,750,14 out of 27,Carpet Area,"Hiranandani Atlantis, Hiranandani Gardens",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,,Attached,19.05498608,72.83358485,5.9,0
Posted On,1,13000,385,6 out of 20,Carpet Area,"Aims Sea View, Indralok",Mumbai,Unfurnished,Family,1,Contact Agent,,Common,19.04734926,72.88623547,6.7,0
Posted On,4,100000,1454,5 out of 7,Carpet Area,"diamond garden, Chembur East",Mumbai,Unfurnished,Bachelors/Family,4,Contact Agent,,En-suite,19.07051989,72.82588696,8.4,0
Posted On,1,35000,480,1 out of 7,Carpet Area,Seven Bungalows,Mumbai,Semi-Furnished,Family,2,Contact Agent,,Attached,19.14027404,72.85882441,8.5,0
Posted On,2,72000,660,12 out of 22,Carpet Area,"Hiranandani Castle Rock, Hiranandani Gardens",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,,En-suite,19.1632577,72.8270008,8.7,0
Posted On,3,180000,1600,9 out of 16,Carpet Area,Bandra West,Mumbai,Furnished,Bachelors/Family,3,Contact Agent,,Attached,19.13857086,72.83329716,6.0,0
Posted On,1,26000,434,5 out of 22,Carpet Area,"Samarth Srishti, Bhandup West",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,,Attached,19.13362607,72.91755007,8.9,0
Posted On,3,72000,1121,7 out of 14,Carpet Area,"Hari Kunj II, Sindhi Society Chembur",Mumbai,Unfurnished,Bachelors/Family,3,Contact Agent,,Attached,19.07186622,72.87380262,6.2,0
Posted On,1,8000,620,6 out of 8,Super Area,Virar,Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,19.08852536,72.88551267,4.5,3
Posted On,3,130000,937,16 out of 27,Carpet Area,"Runwal Elegante, Andheri West",Mumbai,Furnished,Family,2,Contact Agent,,Common,18.99497719,72.8569674,4.2,3
Posted On,1,52000,470,6 out of 7,Carpet Area,"Godrej The Trees, Vikhroli East",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,,Attached,19.16363498,72.9118285,4.4,3
Posted On,1,13000,410,2 out of 7,Carpet Area,Mira Road East,Mumbai,Unfurnished,Family,1,Contact Agent,,Common,19.00367326,72.84518232,1.8,3
Posted On,3,45000,850,5 out of 7,Carpet Area,Mulund West,Mumbai,Unfurnished,Family,3,Contact Agent,,Attached,19.00178435,72.93609411,3.2,3
Posted On,3,180000,1500,15 out of 20,Carpet Area,"Purushottam Towers, Dadar West",Mumbai,Furnished,Bachelors/Family,4,Contact Agent,,En-suite,19.0021878,72.80293345,9.1,0
Posted On,2,63000,888,12 out of 20,Carpet Area,"Shapoorji Pallonji Vicinia, Chandivali",Mumbai,Furnished,Bachelors/Family,2,Contact Agent,,Common,19.02496288,72.79970851,3.8,3
Posted On,1,7500,380,3 out of 7,Carpet Area,sunanda circal,Mumbai,Unfurnished,Bachelors,2,Contact Owner,,Attached,19.08282444,72.94913317,3.6,3
Posted On,1,30000,360,4 out of 20,Carpet Area,"Antop Hill, Wadala",Mumbai,Unfurnished,Bachelors/Family,1,Contact Agent,,Attached,19.05205382,72.80384006,9.9,0
Posted On,1,28500,565,1 out of 8,Super Area,Kandivali East,Mumbai,Furnished,Bachelors/Family,2,Contact Owner,,Attached,19.1349809,72.77787245,2.3,3
Posted On,3,100000,2000,25 out of 50,Super Area,"Auris Serenity, Malad West",Mumbai,Semi-Furnished,Bachelors/Family,4,Contact Agent,,Attached,19.0676244,72.84376519,7.6,0
Posted On,4,270000,1358,25 out of 50,Carpet Area,"Lodha Kiara, Worli Hill",Mumbai,Semi-Furnished,Family,4,Contact Agent,,Attached,19.16186284,72.93976301,5.9,0
Posted On,2,38000,661,17 out of 36,Carpet Area,"Runwal Forests, Kanjurmarg West",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,,Attached,19.03210447,72.88747867,2.0,3
Posted On,1,26000,450,9 out of 20,Carpet Area,"Ratan Silicon Park, Jankalyan Nagar",Mumbai,Unfurnished,Family,2,Contact Agent,,Attached,19.08839577,72.90598937,5.7,0
Posted On,3,70000,1300,6 out of 30,Carpet Area,Goregaon West,Mumbai,Unfurnished,Bachelors,3,Contact Agent,,Attached,19.15897748,72.93123837,5.5,0
Posted On,2,41000,600,4 out of 8,Carpet Area,"Vasant Oscar, Mulund West",Mumbai,Furnished,Family,2,Contact Agent,,Attached,19.01200699,72.91753961,5.3,3
Posted On,2,27000,900,Ground out of 4,Super Area,Mahatama Gandhi Road,Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Owner,,Attached,19.16454583,72.88681669,7.9,0
Posted On,1,53000,379,21 out of 23,Carpet Area,"Hiranandani Regent Hill, Powai",Mumbai,Semi-Furnished,Bachelors,1,Contact Agent,,Attached,19.05359514,72.88714045,7.8,0
Posted On,2,65000,805,8 out of 58,Carpet Area,"Auris Serenity, Kanch Pada",Mumbai,Semi-Furnished,Family,3,Contact Agent,,Attached,19.03632607,72.90996824,1.4,3
Posted On,1,85000,650,3 out of 8,Super Area,Malabar Hill,Mumbai,Furnished,Bachelors/Family,2,Contact Owner,,Attached,19.11262018,72.800609,7.8,0
Posted On,1,6000,500,8 out of 10,Super Area,Naigaon East,Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Owner,,En-suite,19.16672571,72.94925575,6.3,0
Posted On,1,43000,480,5 out of 7,Carpet Area,Seven Bungalows,Mumbai,Furnished,Family,2,Contact Agent,,Attached,19.17318256,72.97128501,4.9,3
Posted On,2,65000,550,1 out of 7,Super Area,"Dr Babasaheb Ambedkar Road, Mumbai",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,19.13515577,72.89061616,3.8,3
Posted On,3,280000,1600,5 out of 12,Carpet Area,Bandra West,Mumbai,Furnished,Bachelors/Family,3,Contact Agent,,Common,19.03519473,72.79647052,1.4,3
Posted On,3,98000,1400,4 out of 15,Carpet Area,"Hubtown Sunmist, Chakala",Mumbai,Semi-Furnished,Family,2,Contact Agent,,Common,19.03091292,72.7938172,7.3,0
Posted On,3,330000,1500,20 out of 41,Carpet Area,"Indiabulls Blu, Worli",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,,Common,19.07626992,72.94259051,3.2,3
Posted On,3,65000,1050,3 out of 62,Carpet Area,"Alpine, Kandivali East",Mumbai,Unfurnished,Bachelors,3,Contact Agent,,Attached,19.11949084,72.82813678,7.6,0
Posted On,3,85000,920,4 out of 13,Carpet Area,Ghatkopar East,Mumbai,Unfurnished,Family,3,Contact Agent,,Attached,18.97840954,72.87482569,4.7,3
Posted On,1,40000,450,8 out of 13,Carpet Area,"Ajmera Bhakti Park, Bhakti Park",Mumbai,Semi-Furnished,Bachelors/Family,1,Contact Agent,,Standard,19.0083387,72.92137697,2.3,3
Posted On,1,23000,440,Ground out of 4,Carpet Area,in Kandivali West,Mumbai,Semi-Furnished,Bachelors,1,Contact Agent,,Standard,19.04319562,72.79267277,2.4,3
Posted On,3,55000,932,3 out of 8,Super Area,Ghatkopar West,Mumbai,Unfurnished,Bachelors/Family,3,Contact Owner,,En-suite,19.02732054,72.94405382,8.9,0
Posted On,1,15000,270,15 out of 15,Carpet Area,chakala andheri east,Mumbai,Unfurnished,Bachelors,2,Contact Owner,,Common,19.06608492,72.94653274,8.2,0
Posted On,1,52000,379,23 out of 23,Carpet Area,"Hiranandani Regent Hill, Powai",Mumbai,Semi-Furnished,Bachelors,2,Contact Agent,,Attached,18.99440537,72.91787429,7.7,0
Posted On,2,13000,582,5 out of 8,Carpet Area,Lodha casa rio,Mumbai,Furnished,Family,2,Contact Owner,,Standard,19.11368547,72.80109212,4.2,3
Posted On,2,95000,800,6 out of 8,Carpet Area,"Pali Hill Apartment, Pali Hill",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,,Common,19.12993599,72.8719317,1.7,3
Posted On,1,25000,444,7 out of 17,Carpet Area,"Srishti Solitaire, Bhandup Industrial Estate",Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,,En-suite,19.11737515,72.96237068,2.6,3
Posted On,1,21000,428,12 out of 21,Carpet Area,"Godrej Tranquil, Lokhandwala Twp",Mumbai,Unfurnished,Bachelors/Family,1,Contact Agent,,Standard,19.04963984,72.9677859,4.7,3
Posted On,5,360000,1880,11 out of 27,Carpet Area,"Runwal Elegante, Andheri West",Mumbai,Furnished,Family,4,Contact Agent,,Attached,19.14506871,72.8749177,5.3,0
Posted On,2,60000,888,5 out of 20,Carpet Area,"Shapoorji Pallonji Vicinia, Chandivali",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,,Common,19.11662922,72.81341327,3.0,3
Posted On,1,19000,490,Ground out of 8,Super Area,Bhandup East,Mumbai,Unfurnished,Bachelors/Family,1,Contact Owner,,En-suite,19.16434238,72.84303737,9.9,0
Posted On,3,140000,937,28 out of 39,Carpet Area,"Sheth Beaumonte, Sion Koliwada",Mumbai,Unfurnished,Family,4,Contact Agent,,Standard,19.01182727,72.91190978,2.9,3
Posted On,2,30000,710,12 out of 21,Carpet Area,"Gokul Gagan, Thakur Village, Kandivali East",Mumbai,Unfurnished,Family,2,Contact Agent,,Attached,18.98961308,72.89620796,6.0,0
Posted On,4,130000,1617,15 out of 58,Carpet Area,"Auris Serenity, Kanch Pada",Mumbai,Semi-Furnished,Bachelors/Family,5,Contact Agent,,Attached,19.1138121,72.83491197,5.9,0
Posted On,2,80000,836,6 out of 23,Carpet Area,"TATA Falcon Crest, Parel",Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,,Attached,19.00385553,72.89173993,3.4,3
Posted On,2,85000,1200,36 out of 45,Carpet Area,"Crescent Bay T3, Bhoiwada",Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Agent,,Attached,19.0400999,72.97161282,6.0,0
Posted On,2,65000,950,9 out of 28,Carpet Area,"Vishnu Shivam Tower, Thakur Village, Kandivali East",Mumbai,Furnished,Bachelors/Family,2,Contact Agent,,Common,19.09652964,72.94960791,6.2,0
Posted On,1,33000,460,10 out of 25,Carpet Area,"Conwood Astoria, Goregaon East",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,,Common,19.09244045,72.91848005,3.7,3
Posted On,1,36000,585,10 out of 14,Super Area,"Odyssey Bhakti Park, Bhakti Park",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,,Attached,18.991259,72.89083118,1.4,3
Posted On,2,22000,550,2 out of 7,Carpet Area,"Salasar Garden, Beverly Park",Mumbai,Furnished,Family,2,Contact Agent,,Attached,19.10813492,72.93289621,1.8,3
Posted On,1,17000,375,9 out of 20,Carpet Area,"Royal Palms Diamond Isle Phase II, Aarey Milk Colony",Mumbai,Unfurnished,Bachelors/Family,1,Contact Agent,,Attached,19.08560875,72.79271419,4.5,3
Posted On,2,55000,700,10 out of 20,Carpet Area,"Raj Legacy, Vikhroli West",Mumbai,Furnished,Bachelors/Family,2,Contact Agent,,Attached,19.01324682,72.81949437,3.6,3
Posted On,2,66000,750,2 out of 8,Carpet Area,"Sundar Nagar, Kalina",Mumbai,Unfurnished,Family,2,Contact Agent,,Attached,19.14913353,72.81084846,7.4,0
Posted On,4,140000,2000,6 out of 45,Carpet Area,"DB Woods, Gokuldham",Mumbai,Furnished,Family,4,Contact Agent,,Common,19.11387504,72.96163562,7.5,0
Posted On,4,260000,2046,22 out of 52,Carpet Area,"Oberoi Esquire, Goregaon East",Mumbai,Semi-Furnished,Bachelors/Family,5,Contact Agent,,Standard,19.12491983,72.93493951,1.5,3
Posted On,2,32000,750,3 out of 7,Super Area,"Shree Sai Usha Complex, Bhandup West",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Standard,19.05674352,72.85596825,4.4,3
Posted On,2,45000,730,5 out of 17,Carpet Area,"Raheja Heights, Malad East",Mumbai,Unfurnished,Family,2,Contact Agent,,Attached,19.16030326,72.88266577,1.4,3
Posted On,2,50000,750,10 out of 20,Carpet Area,"Hillcrest, Andheri East",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,,Attached,19.12173784,72.82532765,4.0,3
Posted On,1,18500,229,5 out of 9,Super Area,Vile Parle,Mumbai,Semi-Furnished,Bachelors/Family,1,Contact Owner,,Attached,19.06412369,72.83747587,9.8,0
Posted On,2,51000,910,10 out of 19,Carpet Area,"Rivali Park, Borivali East",Mumbai,Unfurnished,Bachelors,2,Contact Agent,,Standard,19.06963445,72.81012614,3.3,3
Posted On,4,140000,1648,21 out of 58,Carpet Area,"Sheth Auris Serinity, Malad West",Mumbai,Semi-Furnished,Bachelors/Family,5,Contact Agent,,En-suite,19.07979449,72.85622852,8.5,0
Posted On,3,80000,1100,48 out of 54,Carpet Area,"Alpine Shapoorji Pallonji, Thakur Village, Kandivali East",Mumbai,Unfurnished,Family,3,Contact Agent,,Attached,19.01110363,72.84191268,8.8,0
Posted On,1,30000,560,2 out of 4,Carpet Area,Ghatkopar East,Mumbai,Unfurnished,Bachelors,2,Contact Agent,,En-suite,18.99111999,72.79771505,5.5,0
Posted On,2,85000,850,4 out of 6,Carpet Area,Andheri West,Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,,Attached,19.07578958,72.89983054,4.9,3
Posted On,1,15000,450,2 out of 4,Super Area,Dahisar East,Mumbai,Unfurnished,Family,1,Contact Owner,,Common,19.00637138,72.90134207,1.1,3
Posted On,2,50000,820,7 out of 28,Carpet Area,"Raheja Heights, BMC Colony Malad East",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,,Attached,19.1185365,72.7850998,4.9,3
Posted On,2,60000,750,10 out of 20,Carpet Area,"Tridhaatu Bhaveshwar Vilas, Central Avenue Road",Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,,Attached,18.98690163,72.96631653,7.8,0
Posted On,1,23000,410,4 out of 7,Carpet Area,"Midas Enclave CHS , Nandiadwala Colony",Mumbai,Unfurnished,Bachelors/Family,1,Contact Agent,,Attached,19.05455693,72.81295992,1.1,3
Posted On,1,14500,490,12 out of 20,Carpet Area,Ketki Pada,Mumbai,Unfurnished,Bachelors/Family,2,Contact Owner,,Common,19.0602819,72.82416357,8.6,0
Posted On,2,40000,700,11 out of 15,Carpet Area,Collector Colony,Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,,Attached,19.15626468,72.90814145,9.7,0
Posted On,5,650000,3000,8 out of 10,Carpet Area,Khar West,Mumbai,Semi-Furnished,Bachelors/Family,5,Contact Agent,,En-suite,19.11501398,72.87587322,9.9,0
Posted On,1,80000,560,1 out of 7,Carpet Area,Waterfield Road,Mumbai,Furnished,Bachelors/Family,1,Contact Agent,,Standard,19.16069229,72.91399121,7.8,0
Posted On,2,55000,650,8 out of 18,Carpet Area,"White Lily Apartment, Bhandup East",Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,,Standard,18.99046919,72.93015986,8.8,0
Posted On,1,12000,520,2 out of 3,Super Area,in Mira Road,Mumbai,Semi-Furnished,Bachelors/Family,1,Contact Owner,,Attached,19.06531473,72.88488166,5.5,0
Posted On,2,45000,850,9 out of 12,Carpet Area,"Eco Residency, Andheri East",Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,,Common,18.9974197,72.90888118,2.5,3
Posted On,2,90000,777,19 out of 22,Carpet Area,"Hiranandani Castle Rock, Hiranandani Gardens",Mumbai,Furnished,Bachelors/Family,2,Contact Agent,,Attached,19.06958871,72.7949554,9.6,0
Posted On,2,43000,771,15 out of 37,Carpet Area,"Kalpataru Crest, Bhandup West",Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,,En-suite,18.98201712,72.79030849,6.1,0
Posted On,1,22000,400,3 out of 7,Carpet Area,"Midas Enclave CHS , Nandiadwala Colony",Mumbai,Unfurnished,Bachelors/Family,1,Contact Agent,,Attached,19.14223533,72.967062,3.7,3
